"GEO_ID","NAME","B19001_001E","B19001_001EA","B19001_001M","B19001_001MA","B19001_002E","B19001_002EA","B19001_002M","B19001_002MA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004EA","B19001_004M","B19001_004MA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007EA","B19001_007M","B19001_007MA","B19001_008E","B19001_008EA","B19001_008M","B19001_008MA","B19001_009E","B19001_009EA","B19001_009M","B19001_009MA","B19001_010E","B19001_010M","B19001_010MA","B19001_010EA","B19001_011E","B19001_011M","B19001_011MA","B19001_011EA","B19001_012E","B19001_012EA","B19001_012M","B19001_012MA","B19001_013E","B19001_013M","B19001_013MA","B19001_013EA","B19001_014E","B19001_014EA","B19001_014M","B19001_014MA","B19001_015E","B19001_015M","B19001_015MA","B19001_015EA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017EA","B19001_017M","B19001_017MA",
"1400000US06001406800","Census Tract 4068, Alameda County, California","1395","null","62","null","61","null","44","null","34","null","26","null","49","null","44","null","34","null","29","null","49","null","42","null","0","null","12","null","50","null","35","null","65","null","67","null","25","25","null","null","111","64","null","null","62","null","43","null","244","80","null","null","141","null","70","null","95","57","null","null","225","null","80","null","150","null","54","null",
"1400000US06001406900","Census Tract 4069, Alameda County, California","1528","null","63","null","67","null","49","null","64","null","63","null","83","null","61","null","100","null","81","null","20","null","23","null","51","null","42","null","57","null","43","null","61","null","50","null","101","67","null","null","115","44","null","null","145","null","71","null","122","59","null","null","132","null","73","null","120","57","null","null","160","null","71","null","130","null","58","null",
"1400000US06001407000","Census Tract 4070, Alameda County, California","1896","null","147","null","104","null","81","null","138","null","101","null","99","null","82","null","179","null","134","null","174","null","108","null","87","null","85","null","174","null","120","null","36","null","37","null","53","45","null","null","150","81","null","null","208","null","104","null","236","119","null","null","86","null","65","null","99","54","null","null","17","null","27","null","56","null","53","null",
"1400000US06001407101","Census Tract 4071.01, Alameda County, California","1067","null","56","null","51","null","42","null","101","null","68","null","38","null","44","null","135","null","92","null","155","null","88","null","55","null","55","null","49","null","54","null","15","null","20","null","83","63","null","null","55","53","null","null","91","null","62","null","89","61","null","null","60","null","38","null","56","58","null","null","17","null","25","null","17","null","21","null",
"1400000US06001407102","Census Tract 4071.02, Alameda County, California","1300","null","98","null","114","null","79","null","105","null","85","null","161","null","88","null","66","null","58","null","35","null","36","null","50","null","52","null","40","null","38","null","77","null","51","null","115","89","null","null","93","52","null","null","75","null","48","null","122","61","null","null","74","null","45","null","83","64","null","null","62","null","49","null","28","null","29","null",
"1400000US06001407200","Census Tract 4072, Alameda County, California","1818","null","97","null","146","null","68","null","167","null","78","null","62","null","46","null","180","null","90","null","100","null","69","null","114","null","65","null","294","null","93","null","126","null","82","null","79","61","null","null","177","83","null","null","94","null","51","null","108","43","null","null","108","null","72","null","36","34","null","null","12","null","13","null","15","null","23","null",
"1400000US06001407300","Census Tract 4073, Alameda County, California","720","null","54","null","22","null","22","null","68","null","39","null","58","null","31","null","53","null","37","null","43","null","31","null","48","null","41","null","3","null","5","null","32","null","28","null","23","20","null","null","46","35","null","null","60","null","35","null","66","32","null","null","128","null","57","null","25","25","null","null","10","null","11","null","35","null","38","null",
"1400000US06001407400","Census Tract 4074, Alameda County, California","1153","null","60","null","123","null","69","null","68","null","40","null","41","null","36","null","117","null","63","null","54","null","41","null","80","null","45","null","95","null","63","null","51","null","42","null","27","24","null","null","97","62","null","null","179","null","76","null","131","70","null","null","5","null","10","null","51","42","null","null","34","null","39","null","0","null","12","null",
"1400000US06001407500","Census Tract 4075, Alameda County, California","1186","null","100","null","176","null","87","null","156","null","89","null","85","null","63","null","126","null","73","null","86","null","57","null","95","null","87","null","52","null","50","null","61","null","47","null","56","54","null","null","32","31","null","null","139","null","95","null","40","48","null","null","59","null","43","null","0","12","null","null","13","null","23","null","10","null","16","null",
"1400000US06001407600","Census Tract 4076, Alameda County, California","2102","null","112","null","244","null","127","null","156","null","91","null","176","null","110","null","179","null","97","null","99","null","79","null","32","null","42","null","38","null","44","null","55","null","54","null","99","90","null","null","219","105","null","null","103","null","80","null","327","129","null","null","83","null","83","null","45","50","null","null","157","null","74","null","90","null","74","null",
"1400000US06001407700","Census Tract 4077, Alameda County, California","1621","null","115","null","55","null","38","null","71","null","55","null","81","null","62","null","52","null","57","null","60","null","32","null","90","null","51","null","63","null","35","null","38","null","29","null","43","30","null","null","152","57","null","null","218","null","80","null","175","63","null","null","119","null","44","null","236","111","null","null","135","null","69","null","33","null","28","null",
"1400000US06001407800","Census Tract 4078, Alameda County, California","746","null","63","null","17","null","15","null","24","null","25","null","25","null","24","null","9","null","10","null","21","null","15","null","16","null","20","null","29","null","25","null","49","null","31","null","60","39","null","null","25","16","null","null","93","null","59","null","108","46","null","null","94","null","42","null","56","34","null","null","95","null","38","null","25","null","17","null",
"1400000US06001407900","Census Tract 4079, Alameda County, California","1101","null","74","null","26","null","24","null","0","null","12","null","15","null","18","null","22","null","25","null","56","null","52","null","18","null","20","null","15","null","16","null","37","null","31","null","28","27","null","null","13","15","null","null","130","null","59","null","193","71","null","null","162","null","66","null","107","45","null","null","113","null","62","null","166","null","58","null",
