"GEO_ID","NAME","P004001","P004002","P004003","P004004","P004005","P004006","P004007","P004008","P004009","P004010","P004011","P004012","P004013","P004014","P004015","P004016","P004017","P004018","P004019","P004020","P004021","P004022","P004023","P004024","P004025","P004026","P004027","P004028","P004029","P004030","P004031","P004032","P004033","P004034","P004035","P004036","P004037","P004038","P004039","P004040","P004041","P004042","P004043","P004044","P004045","P004046","P004047","P004048","P004049","P004050","P004051","P004052","P004053","P004054","P004055","P004056","P004057","P004058","P004059","P004060","P004061","P004062","P004063","P004064","P004065","P004066","P004067","P004068","P004069","P004070","P004071","P004072","P004073",
"1400000US06001405500","Census Tract 4055, Alameda County, California","4147","485","3662","3551","471","988","13","2060","11","8","111","96","15","8","22","0","3","11","6","1","12","3","0","0","8","7","0","14","7","3","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001405600","Census Tract 4056, Alameda County, California","3734","509","3225","3106","612","1039","19","1419","7","10","119","108","21","7","21","0","21","6","6","0","13","0","0","0","8","5","0","11","8","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001405700","Census Tract 4057, Alameda County, California","3757","660","3097","2991","340","1427","9","1196","12","7","106","95","26","4","6","1","6","26","12","2","4","2","0","0","1","5","0","7","3","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US06001405800","Census Tract 4058, Alameda County, California","4777","985","3792","3614","168","1384","17","2017","11","17","178","163","24","2","14","8","3","13","11","0","2","18","9","0","14","45","0","14","7","3","0","1","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001405900","Census Tract 4059, Alameda County, California","7883","2619","5264","5025","299","1440","22","3211","39","14","239","229","21","0","17","2","63","10","17","0","6","3","0","3","9","71","7","10","4","0","0","2","0","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001406000","Census Tract 4060, Alameda County, California","3655","1107","2548","2456","404","424","13","1603","10","2","92","81","9","4","11","1","8","4","10","0","1","3","0","0","12","18","0","11","3","0","0","0","0","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001406100","Census Tract 4061, Alameda County, California","4301","2720","1581","1520","513","529","36","418","10","14","61","55","0","5","13","0","3","6","3","0","2","11","0","1","5","4","2","6","4","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001406201","Census Tract 4062.01, Alameda County, California","5802","3000","2802","2628","193","910","28","1468","25","4","174","170","7","2","47","0","25","9","5","0","1","5","0","1","20","39","9","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001406202","Census Tract 4062.02, Alameda County, California","5084","3285","1799","1694","275","676","45","686","1","11","105","96","6","4","17","0","24","3","4","0","7","0","3","5","1","22","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001406300","Census Tract 4063, Alameda County, California","4410","1459","2951","2832","289","1314","12","1173","30","14","119","113","20","4","15","0","10","18","15","3","1","3","14","0","7","3","0","6","0","0","0","1","2","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001406400","Census Tract 4064, Alameda County, California","2276","331","1945","1882","507","853","6","516","0","0","63","58","13","13","6","0","4","3","10","0","2","0","0","0","0","7","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001406500","Census Tract 4065, Alameda County, California","6253","2421","3832","3618","519","1608","20","1416","47","8","214","199","21","6","19","1","43","7","12","0","9","1","7","3","9","55","6","15","1","0","0","6","0","1","1","0","0","0","2","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001406600","Census Tract 4066, Alameda County, California","7805","1630","6175","5873","901","2485","49","2358","64","16","302","284","48","23","27","3","64","15","33","1","5","2","0","0","5","58","0","17","8","2","0","1","1","0","0","1","2","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001406700","Census Tract 4067, Alameda County, California","5224","497","4727","4526","2632","704","14","1108","45","23","201","178","42","30","46","1","24","20","5","0","0","1","1","0","4","3","1","20","13","2","0","0","0","0","0","3","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US06001406800","Census Tract 4068, Alameda County, California","3611","386","3225","3078","1303","614","18","1111","20","12","147","119","14","13","34","10","11","5","16","3","0","4","0","0","2","7","0","25","4","5","0","0","7","0","0","4","2","0","1","0","0","2","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001406900","Census Tract 4069, Alameda County, California","3695","333","3362","3202","1399","954","22","794","23","10","160","139","31","12","35","2","20","22","10","2","0","0","1","0","3","1","0","18","8","0","0","0","3","0","0","2","4","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06001407000","Census Tract 4070, Alameda County, California","6652","1934","4718","4510","768","1742","37","1903","42","18","208","187","28","11","40","5","28","20","8","0","13","2","0","0","5","23","4","21","11","2","0","2","2","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001407100","Census Tract 4071, Alameda County, California","8376","3896","4480","4210","660","1984","54","1442","57","13","270","241","36","14","45","4","43","14","10","0","24","10","0","0","1","39","1","28","4","3","0","5","0","0","5","0","6","0","2","0","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001407200","Census Tract 4072, Alameda County, California","7039","5060","1979","1901","475","569","40","777","24","16","78","74","7","5","2","0","22","10","3","0","14","0","0","3","2","5","1","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001407300","Census Tract 4073, Alameda County, California","2516","1323","1193","1131","372","546","9","175","25","4","62","52","4","2","18","0","13","1","5","1","2","1","0","0","0","5","0","9","2","0","0","0","0","0","0","2","3","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001407400","Census Tract 4074, Alameda County, California","4157","2209","1948","1866","142","1267","12","416","27","2","82","77","7","6","2","2","14","11","9","0","13","0","0","0","1","10","2","4","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001407500","Census Tract 4075, Alameda County, California","4388","2147","2241","2143","148","1639","13","309","32","2","98","94","15","1","5","6","4","21","5","0","8","0","0","0","0","18","11","4","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001407600","Census Tract 4076, Alameda County, California","6681","2033","4648","4439","594","3005","43","685","91","21","209","196","37","26","15","1","6","22","21","2","16","8","2","0","16","14","10","12","10","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001407700","Census Tract 4077, Alameda County, California","4599","530","4069","3900","731","2926","12","190","28","13","169","144","40","8","13","0","16","22","10","0","16","0","1","3","3","1","11","24","8","2","0","4","0","2","1","0","0","0","3","0","0","3","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001407800","Census Tract 4078, Alameda County, California","2453","282","2171","2084","733","1122","25","194","7","3","87","73","18","3","22","1","3","10","6","3","4","0","1","0","2","0","0","14","9","0","0","2","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001407900","Census Tract 4079, Alameda County, California","2788","252","2536","2423","1199","747","4","457","10","6","113","106","30","8","25","0","7","4","22","1","0","2","0","0","2","1","4","6","2","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06001408000","Census Tract 4080, Alameda County, California","2404","172","2232","2159","1450","280","3","412","2","12","73","56","12","2","23","3","4","1","5","0","0","1","0","0","3","2","0","12","7","0","0","0","0","0","0","1","1","0","1","1","0","0","1","0","0","0","0","0","5","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001408100","Census Tract 4081, Alameda County, California","5756","273","5483","5256","2279","1895","6","1057","9","10","227","187","47","14","53","3","12","16","11","5","6","3","0","0","5","12","0","36","27","5","1","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","4","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001408200","Census Tract 4082, Alameda County, California","4388","560","3828","3685","674","2786","28","168","27","2","143","130","30","11","16","2","7","24","11","5","15","0","0","0","4","5","0","9","5","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001408300","Census Tract 4083, Alameda County, California","4799","712","4087","3933","985","2708","8","202","5","25","154","139","35","7","22","1","10","31","14","0","13","2","0","0","0","4","0","12","8","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001408400","Census Tract 4084, Alameda County, California","3782","1026","2756","2672","93","2437","7","80","52","3","84","79","16","1","2","1","20","15","8","2","14","0","0","0","0","0","0","5","2","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
