"GEO_ID","NAME","P052001","P052002","P052003","P052004","P052005","P052006","P052007","P052008","P052009","P052010","P052011","P052012","P052013","P052014","P052015","P052016","P052017",
"1500000US060014065004","Block Group 4, Census Tract 4065, Alameda County, California","750","124","53","67","33","88","42","47","26","19","78","48","54","40","22","0","9",
"1500000US060014066001","Block Group 1, Census Tract 4066, Alameda County, California","334","36","29","8","10","0","18","38","8","15","42","70","39","0","21","0","0",
"1500000US060014066002","Block Group 2, Census Tract 4066, Alameda County, California","295","20","8","18","41","11","12","31","16","0","43","54","34","7","0","0","0",
"1500000US060014066003","Block Group 3, Census Tract 4066, Alameda County, California","579","92","29","48","117","17","26","51","31","20","43","36","45","9","5","10","0",
"1500000US060014066004","Block Group 4, Census Tract 4066, Alameda County, California","446","39","36","47","39","7","54","71","22","16","14","59","17","21","0","4","0",
"1500000US060014066005","Block Group 5, Census Tract 4066, Alameda County, California","409","31","24","40","32","24","14","26","20","23","33","55","59","22","0","6","0",
"1500000US060014066006","Block Group 6, Census Tract 4066, Alameda County, California","546","41","61","40","39","32","63","63","50","35","23","32","27","34","6","0","0",
"1500000US060014067001","Block Group 1, Census Tract 4067, Alameda County, California","492","23","6","21","15","12","9","16","0","26","30","66","64","90","90","24","0",
"1500000US060014067002","Block Group 2, Census Tract 4067, Alameda County, California","298","6","0","0","0","0","14","10","43","0","18","79","83","8","19","18","0",
"1500000US060014067003","Block Group 3, Census Tract 4067, Alameda County, California","692","55","8","21","41","36","32","48","22","64","55","109","118","34","49","0","0",
"1500000US060014067004","Block Group 4, Census Tract 4067, Alameda County, California","351","0","0","9","9","32","9","15","13","14","17","60","67","26","28","32","20",
"1500000US060014067005","Block Group 5, Census Tract 4067, Alameda County, California","318","0","6","9","28","19","41","0","0","9","36","42","79","24","17","8","0",
"1500000US060014068001","Block Group 1, Census Tract 4068, Alameda County, California","215","7","6","13","0","3","10","15","11","11","18","17","21","23","13","19","28",
"1500000US060014068002","Block Group 2, Census Tract 4068, Alameda County, California","319","8","0","6","20","5","10","16","16","12","58","46","64","33","18","7","0",
"1500000US060014068003","Block Group 3, Census Tract 4068, Alameda County, California","412","13","43","11","23","69","52","18","13","15","30","50","26","9","22","8","10",
"1500000US060014068004","Block Group 4, Census Tract 4068, Alameda County, California","420","17","28","0","30","37","27","26","14","8","26","47","58","35","19","39","9",
"1500000US060014069001","Block Group 1, Census Tract 4069, Alameda County, California","279","5","10","0","6","7","20","0","11","19","24","13","25","40","22","63","14",
"1500000US060014069002","Block Group 2, Census Tract 4069, Alameda County, California","459","26","8","0","0","10","14","7","24","25","79","60","62","81","9","47","7",
"1500000US060014069003","Block Group 3, Census Tract 4069, Alameda County, California","717","66","18","41","29","37","49","42","101","33","87","106","62","19","0","12","15",
"1500000US060014070001","Block Group 1, Census Tract 4070, Alameda County, California","356","32","23","35","29","28","19","50","28","9","58","7","12","7","0","0","19",
"1500000US060014070002","Block Group 2, Census Tract 4070, Alameda County, California","249","5","0","0","30","37","0","7","32","22","21","10","31","36","0","18","0",
"1500000US060014070003","Block Group 3, Census Tract 4070, Alameda County, California","515","68","8","52","70","20","48","43","20","31","29","61","58","7","0","0","0",
"1500000US060014070004","Block Group 4, Census Tract 4070, Alameda County, California","470","67","32","44","55","16","12","23","44","7","31","22","49","29","0","27","12",
"1500000US060014070005","Block Group 5, Census Tract 4070, Alameda County, California","493","58","52","35","17","46","72","26","58","60","29","22","11","0","7","0","0",
"1500000US060014071001","Block Group 1, Census Tract 4071, Alameda County, California","522","119","32","26","39","5","36","24","31","24","12","61","48","35","9","21","0",
"1500000US060014071002","Block Group 2, Census Tract 4071, Alameda County, California","281","24","61","11","0","11","32","17","0","0","13","37","47","0","12","16","0",
"1500000US060014071003","Block Group 3, Census Tract 4071, Alameda County, California","233","0","0","8","30","12","10","0","27","0","17","30","52","33","0","0","14",
"1500000US060014071004","Block Group 4, Census Tract 4071, Alameda County, California","210","0","0","6","8","15","9","15","13","7","35","56","23","15","8","0","0",
"1500000US060014071005","Block Group 5, Census Tract 4071, Alameda County, California","700","50","61","52","42","83","63","36","101","27","66","40","54","8","7","10","0",
"1500000US060014071006","Block Group 6, Census Tract 4071, Alameda County, California","390","63","35","21","34","14","18","50","13","0","38","34","43","8","19","0","0",
"1500000US060014072001","Block Group 1, Census Tract 4072, Alameda County, California","384","37","32","42","36","23","19","40","24","9","62","11","0","9","22","18","0",
"1500000US060014072002","Block Group 2, Census Tract 4072, Alameda County, California","449","57","54","18","55","40","51","16","6","32","26","37","39","9","0","0","9",
"1500000US060014072003","Block Group 3, Census Tract 4072, Alameda County, California","402","50","50","15","15","36","27","41","23","0","71","31","13","15","15","0","0",
"1500000US060014072004","Block Group 4, Census Tract 4072, Alameda County, California","520","87","44","75","49","38","33","30","22","0","61","0","50","17","5","9","0",
"1500000US060014073001","Block Group 1, Census Tract 4073, Alameda County, California","359","51","37","21","36","31","7","34","32","34","39","18","12","0","7","0","0",
"1500000US060014073002","Block Group 2, Census Tract 4073, Alameda County, California","353","45","29","41","34","38","27","0","18","5","34","36","33","13","0","0","0",
"1500000US060014074001","Block Group 1, Census Tract 4074, Alameda County, California","443","85","27","56","8","14","25","4","63","21","34","35","39","32","0","0","0",
"1500000US060014074002","Block Group 2, Census Tract 4074, Alameda County, California","368","58","25","15","25","47","37","39","9","19","7","30","19","7","22","0","9",
"1500000US060014074003","Block Group 3, Census Tract 4074, Alameda County, California","316","43","36","46","22","40","24","31","0","14","17","0","26","10","0","0","7",
"1500000US060014075001","Block Group 1, Census Tract 4075, Alameda County, California","265","60","6","57","11","10","7","20","7","15","26","25","9","6","0","6","0",
"1500000US060014075002","Block Group 2, Census Tract 4075, Alameda County, California","643","151","84","27","60","28","57","54","19","37","19","30","34","0","26","9","8",
"1500000US060014075003","Block Group 3, Census Tract 4075, Alameda County, California","344","49","40","11","28","52","34","29","0","21","15","31","16","7","5","0","6",
"1500000US060014076001","Block Group 1, Census Tract 4076, Alameda County, California","461","49","19","71","0","10","23","8","10","17","20","73","51","56","35","19","0",
"1500000US060014076002","Block Group 2, Census Tract 4076, Alameda County, California","368","63","0","27","28","37","33","48","16","22","11","31","45","0","0","7","0",
"1500000US060014076003","Block Group 3, Census Tract 4076, Alameda County, California","453","47","24","32","47","45","28","28","35","46","24","51","20","15","0","0","11",
"1500000US060014076004","Block Group 4, Census Tract 4076, Alameda County, California","534","149","41","20","34","52","20","32","0","30","28","38","78","12","0","0","0",
"1500000US060014076005","Block Group 5, Census Tract 4076, Alameda County, California","404","74","13","14","15","42","34","25","14","0","56","74","19","10","14","0","0",
"1500000US060014077001","Block Group 1, Census Tract 4077, Alameda County, California","608","65","74","75","16","37","11","28","17","37","64","76","51","40","6","11","0",
"1500000US060014077002","Block Group 2, Census Tract 4077, Alameda County, California","413","45","27","17","22","16","26","19","11","19","35","32","71","43","0","17","13",
"1500000US060014077003","Block Group 3, Census Tract 4077, Alameda County, California","416","14","13","19","32","21","32","20","22","17","38","46","65","30","27","20","0",
"1500000US060014077004","Block Group 4, Census Tract 4077, Alameda County, California","329","26","10","12","9","0","25","6","16","4","0","70","92","46","7","6","0",
"1500000US060014078001","Block Group 1, Census Tract 4078, Alameda County, California","37","0","0","0","0","0","18","6","0","0","0","13","0","0","0","0","0",
"1500000US060014078002","Block Group 2, Census Tract 4078, Alameda County, California","401","33","16","31","6","29","6","39","17","14","45","76","46","19","15","0","9",
"1500000US060014078003","Block Group 3, Census Tract 4078, Alameda County, California","316","26","20","18","24","0","16","20","20","11","10","43","74","25","9","0","0",
"1500000US060014079001","Block Group 1, Census Tract 4079, Alameda County, California","375","7","5","0","15","0","16","16","19","6","13","36","82","43","98","19","0",
"1500000US060014079002","Block Group 2, Census Tract 4079, Alameda County, California","348","26","0","23","25","20","25","25","4","18","31","24","67","43","0","17","0",
"1500000US060014079003","Block Group 3, Census Tract 4079, Alameda County, California","420","12","17","21","18","12","18","29","6","55","35","46","89","39","14","9","0",
"1500000US060014080001","Block Group 1, Census Tract 4080, Alameda County, California","289","13","0","11","0","0","12","6","7","0","28","30","42","9","40","17","74",
"1500000US060014080002","Block Group 2, Census Tract 4080, Alameda County, California","523","5","5","0","6","23","27","9","21","24","37","71","84","85","62","23","41",
"1500000US060014081001","Block Group 1, Census Tract 4081, Alameda County, California","280","6","0","0","14","0","0","0","7","5","18","38","39","38","34","33","48",
"1500000US060014081002","Block Group 2, Census Tract 4081, Alameda County, California","2080","70","43","53","81","58","31","38","16","79","173","239","289","263","250","197","200",
"1500000US060014082001","Block Group 1, Census Tract 4082, Alameda County, California","205","10","0","15","10","9","17","11","16","0","28","24","23","22","14","6","0",
"1500000US060014082002","Block Group 2, Census Tract 4082, Alameda County, California","752","111","43","97","53","85","28","46","15","49","64","75","47","25","14","0","0",
"1500000US060014082003","Block Group 3, Census Tract 4082, Alameda County, California","416","26","28","27","49","41","21","50","0","17","31","59","43","24","0","0","0",
"1500000US060014082004","Block Group 4, Census Tract 4082, Alameda County, California","348","97","4","14","0","24","35","0","23","15","25","28","53","23","7","0","0",
"1500000US060014083001","Block Group 1, Census Tract 4083, Alameda County, California","274","22","7","3","23","19","19","3","11","19","27","33","40","17","21","4","6",
"1500000US060014083002","Block Group 2, Census Tract 4083, Alameda County, California","422","19","31","24","13","18","21","29","10","21","35","61","33","61","21","6","19",
"1500000US060014083003","Block Group 3, Census Tract 4083, Alameda County, California","432","28","0","11","22","16","13","49","8","38","37","37","86","65","6","9","7",
"1500000US060014083004","Block Group 4, Census Tract 4083, Alameda County, California","325","42","22","32","23","4","17","31","0","13","34","27","39","11","9","9","12",
