bgp2000gj,bg2010gj,bg2010ge,wt_pop,wt_fam,wt_hh,wt_hu
G06005909005008786110603U4,G06005901106034,060591106034,1.0,1.0,1.0,1.0
G06005909005008786110603U5,G06005900018014,060590018014,0.0,0.0,0.0,0.0
G06005909005008786110603U5,G06005901106035,060591106035,1.0,1.0,1.0,1.0
G06005909005008786110604U1,G06005901106041,060591106041,0.7495375427,0.7408666786,0.7023942255,0.7084807352
G06005909005008786110604U1,G06005901106043,060591106043,2.35739e-05,2.49124e-05,2.65126e-05,2.5952e-05
G06005909005008786110604U1,G06005901106044,060591106044,0.2504388834,0.259108409,0.2975792619,0.2914933129
G06005909005008786110604U2,G06005901106042,060591106042,1.0,1.0,1.0,1.0
G06005909005008786110604U3,G06005901106043,060591106043,1.0,1.0,1.0,1.0
G06005909005008786110604U3,G06005901106071,060591106071,0.0,0.0,0.0,0.0
G06005909005008786110604U4,G06005901106044,060591106044,1.0,1.0,1.0,1.0
G06005909005008786110606U1,G06005901106061,060591106061,1.0,1.0,1.0,1.0
G06005909005008786110606U1,G06005901106071,060591106071,0.0,0.0,0.0,0.0
G06005909005008786110606U2,G06005901106062,060591106062,1.0,1.0,1.0,1.0
G06005909005008786110607U1,G06005901106071,060591106071,1.0,1.0,1.0,1.0
G06005909005008786110607U2,G06005901106072,060591106072,0.9991065223,0.9991549561,0.9992148948,0.999213504
G06005909005008786110607U2,G06005901106073,060591106073,0.0008934777,0.0008450439,0.0007851052,0.000786496
G06005909005008786110607U3,G06005901106073,060591106073,1.0,1.0,1.0,1.0
G06005909005016532075515U3,G06005900755151,060590755151,0.0,0.0,0.0,0.0
G06005909005017750110001U1,G06005901100011,060591100011,1.0,1.0,1.0,1.0
G06005909005017750110010U1,G06005901100101,060591100101,1.0,1.0,1.0,1.0
G06005909005017750110010U2,G06005901100102,060591100102,1.0,1.0,1.0,1.0
G06005909005017750110010U3,G06005901100103,060591100103,1.0,1.0,1.0,1.0
G06005909005017750110011U1,G06005901100111,060591100111,1.0,1.0,1.0,1.0
G06005909005017750110011U2,G06005901100112,060591100112,1.0,1.0,1.0,1.0
G06005909005017750110015U1,G06005901100151,060591100151,0.0,0.0,0.0,0.0
G06005909005017750110015U9,G06005901100011,060591100011,0.0,0.0,0.0,0.0
G06005909005017750110015U9,G06005901100153,060591100153,0.0,0.0,0.0,0.0
G06005909005017750110102U3,G06005901101023,060591101023,1.0,1.0,1.0,1.0
G06005909005017750110104U1,G06005901101041,060591101041,1.0,1.0,1.0,1.0
G06005909005017750110104U2,G06005901101042,060591101042,1.0,1.0,1.0,1.0
G06005909005017750110104U3,G06005901101043,060591101043,1.0,1.0,1.0,1.0
G06005909005017750110106U1,G06005901101061,060591101061,1.0,1.0,1.0,1.0
G06005909005017750110106U2,G06005901101062,060591101062,1.0,1.0,1.0,1.0
G06005909005017750110106U3,G06005901101063,060591101063,1.0,1.0,1.0,1.0
G06005909005017750110109U1,G06005901101091,060591101091,1.0,1.0,1.0,1.0
G06005909005017750110109U2,G06005901101092,060591101092,1.0,1.0,1.0,1.0
G06005909005017750110109U3,G06005901101093,060591101093,1.0,1.0,1.0,1.0
G06005909005017750110109U4,G06005901101094,060591101094,1.0,1.0,1.0,1.0
G06005909005017750110110U1,G06005901101101,060591101101,0.932169408,0.917060224,0.9136498713,0.9111394932
G06005909005017750110110U1,G06005901101102,060591101102,0.067830592,0.082939776,0.0863501287,0.0888605068
G06005909005017750110110U2,G06005901101102,060591101102,1.0,1.0,1.0,1.0
G06005909005017750110110U3,G06005901101103,060591101103,1.0,1.0,1.0,1.0
G06005909005017750110111U1,G06003705551032,060375551032,0.0244445138,0.0242608964,0.0254274052,0.0244597469
G06005909005017750110111U1,G06003705551041,060375551041,0.0238336603,0.0228955559,0.0234756491,0.0224109938
G06005909005017750110111U1,G06005901101022,060591101022,0.0,0.0,0.0,0.0
G06005909005017750110111U1,G06005901101111,060591101111,0.9249135461,0.9270904549,0.9246913597,0.9279212055
G06005909005017750110111U1,G06005901101113,060591101113,0.0268082797,0.0257530928,0.026405586,0.0252080538
G06005909005017750110111U2,G06005901101112,060591101112,1.0,1.0,1.0,1.0
G06005909005017750110111U3,G06003705551041,060375551041,0.0038408094,0.0035023472,0.0028906091,0.0027819396
G06005909005017750110111U3,G06005901101111,060591101111,0.0408963585,0.0413793103,0.04375,0.0436090226
G06005909005017750110111U3,G06005901101113,060591101113,0.9552628321,0.9551183424,0.9533593909,0.9536090378
G06005909005017750110111U3,G06005901101171,060591101171,0.0,0.0,0.0,0.0
G06005909005017750110113U1,G06005901101131,060591101131,1.0,1.0,1.0,1.0
G06005909005017750110114U1,G06005901101141,060591101141,1.0,1.0,1.0,1.0
G06005909005017750110114U2,G06005901101142,060591101142,1.0,1.0,1.0,1.0
G06005909005017750110114U3,G06005901101143,060591101143,1.0,1.0,1.0,1.0
G06005909005017750110117U1,G06005901101171,060591101171,1.0,1.0,1.0,1.0
G06005909005017750110117U2,G06005901101172,060591101172,1.0,1.0,1.0,1.0
G06005909005017750110117U3,G06005901101173,060591101173,1.0,1.0,1.0,1.0
G06005909005017750110117U4,G06005901101174,060591101174,1.0,1.0,1.0,1.0
G06005909005017750110118U1,G06005901101181,060591101181,1.0,1.0,1.0,1.0
G06005909005017750110118U2,G06005901101182,060591101182,1.0,1.0,1.0,1.0
G06005909005017750110202U1,G06005901102021,060591102021,1.0,1.0,1.0,1.0
G06005909005025380099202U1,G06005900992021,060590992021,1.0,1.0,1.0,1.0
G06005909005025380099202U2,G06005900992022,060590992022,0.0,0.0,0.0,0.0
G06005909005025380099202U3,G06005900992023,060590992023,1.0,1.0,1.0,1.0
G06005909005025380099203U2,G06005900992032,060590992032,1.0,1.0,1.0,1.0
G06005909005028000001404U1,G06005900014041,060590014041,0.0,0.0,0.0,0.0
G06005909005028000001503U4,G06005900015034,060590015034,1.0,1.0,1.0,1.0
G06005909005028000001505U1,G06005900015042,060590015042,0.0,0.0,0.0,0.0
G06005909005028000001505U1,G06005900015051,060590015051,0.5951727921,0.5886939571,0.5986842105,0.599025974
G06005909005028000001505U1,G06005900015053,060590015053,0.4048272079,0.4113060429,0.4013157895,0.400974026
G06005909005028000001505U2,G06005900015052,060590015052,1.0,1.0,1.0,1.0
G06005909005028000001505U3,G06005900015053,060590015053,1.0,1.0,1.0,1.0
G06005909005028000001505U4,G06005900015053,060590015053,0.0024869671,0.0026742969,0.0026976584,0.0026967779
G06005909005028000001505U4,G06005900015054,060590015054,0.9975130329,0.9973257031,0.9973023416,0.9973032221
G06005909005028000001601U1,G06005900016011,060590016011,0.957067671,0.9557675854,0.9567084838,0.9572620837
G06005909005028000001601U1,G06005900016012,060590016012,0.042932329,0.0442324146,0.0432915162,0.0427379163
G06005909005028000001601U2,G06005900016012,060590016012,0.5849731664,0.5885885886,0.550617284,0.5523114355
G06005909005028000001601U2,G06005900016014,060590016014,0.4150268336,0.4114114114,0.449382716,0.4476885645
G06005909005028000001601U3,G06005900016013,060590016013,1.0,1.0,1.0,1.0
G06005909005028000001601U4,G06005900016012,060590016012,0.2704761905,0.2611940299,0.2594936709,0.2670807453
G06005909005028000001601U4,G06005900016014,060590016014,0.7295238095,0.7388059701,0.7405063291,0.7329192547
G06005909005028000001601U5,G06005900016015,060590016015,1.0,1.0,1.0,1.0
G06005909005028000001601U6,G06005900016016,060590016016,1.0,1.0,1.0,1.0
G06005909005028000001602U1,G06005900016021,060590016021,0.428208087,0.4434800563,0.4155023319,0.4195677864
G06005909005028000001602U1,G06005900016023,060590016023,0.1388389886,0.1435846203,0.1353294611,0.1367828397
G06005909005028000001602U1,G06005900016025,060590016025,0.4329529244,0.4129353234,0.449168207,0.4436493739
G06005909005028000001602U2,G06005900016022,060590016022,1.0,1.0,1.0,1.0
G06005909005028000001602U3,G06005900016023,060590016023,1.0,1.0,1.0,1.0
G06005909005028000001602U4,G06005900016024,060590016024,1.0,1.0,1.0,1.0
G06005909005028000001704U1,G06005900017041,060590017041,0.112297346,0.1106839479,0.1031178404,0.1036278237
G06005909005028000001704U1,G06005900017043,060590017043,0.887702654,0.8893160521,0.8968821596,0.8963721763
G06005909005028000001704U2,G06005900017042,060590017042,1.0,1.0,1.0,1.0
G06005909005028000001704U3,G06005900017043,060590017043,1.0,1.0,1.0,1.0
G06005909005028000001705U3,G06005900017053,060590017053,0.9942294246,0.9942177084,0.994293359,0.9944405217
G06005909005028000001705U3,G06005900017064,060590017064,0.0057705754,0.0057822916,0.005706641,0.0055594783
G06005909005028000001706U1,G06005900017064,060590017064,1.0,1.0,1.0,1.0
G06005909005028000001706U2,G06005900017061,060590017061,0.1388580481,0.149844888,0.1796702502,0.1743007945
G06005909005028000001706U2,G06005900017063,060590017063,0.8544670732,0.8421987496,0.8131309729,0.8182499885
G06005909005028000001706U2,G06005900110002,060590110002,0.0066748787,0.0079563624,0.0071987768,0.007449217
G06005909005028000001706U3,G06005900017062,060590017062,0.9947160684,0.9948922425,0.9957547623,0.9957114837
G06005909005028000001706U3,G06005900112002,060590112002,0.0052839316,0.0051077575,0.0042452377,0.0042885163
G06005909005028000001706U4,G06005900017061,060590017061,1.0,1.0,1.0,1.0
G06005909005028000001707U2,G06005900017072,060590017072,0.9993412868,0.999355519,0.9993199697,0.9993205258
G06005909005028000001707U2,G06005901106044,060591106044,0.0006587132,0.000644481,0.0006800303,0.0006794742
G06005909005028000001707U3,G06005900017073,060590017073,1.0,1.0,1.0,1.0
G06005909005028000001707U4,G06005900017074,060590017074,1.0,1.0,1.0,1.0
G06005909005028000001708U3,G06005900017083,060590017083,1.0,1.0,1.0,1.0
G06005909005028000001801U1,G06005900018011,060590018011,0.7709677419,0.7590673575,0.7723404255,0.7743271222
G06005909005028000001801U1,G06005900018012,060590018012,0.2290322581,0.2409326425,0.2276595745,0.2256728778
G06005909005028000001801U2,G06005900018011,060590018011,0.3509114583,0.3702623907,0.3813131313,0.3802469136
G06005909005028000001801U2,G06005900018012,060590018012,0.6490885417,0.6297376093,0.6186868687,0.6197530864
G06005909005028000001801U3,G06005900018014,060590018014,0.0,0.0,0.0,0.0
G06005909005028000001801U4,G06005900018013,060590018013,1.0,1.0,1.0,1.0
G06005909005028000001801U4,G06005900018014,060590018014,0.0,0.0,0.0,0.0
G06005909005028000001802U1,G06005900018021,060590018021,1.0,1.0,1.0,1.0
G06005909005028000001802U2,G06005900018022,060590018022,1.0,1.0,1.0,1.0
G06005909005028000001802U3,G06005900018023,060590018023,1.0,1.0,1.0,1.0
G06005909005028000001802U4,G06005900018024,060590018024,1.0,1.0,1.0,1.0
G06005909005028000001802U5,G06005900018025,060590018025,1.0,1.0,1.0,1.0
G06005909005028000001901U1,G06005900019011,060590019011,1.0,1.0,1.0,1.0
G06005909005028000001901U2,G06005900019012,060590019012,1.0,1.0,1.0,1.0
G06005909005028000001902U1,G06005900019021,060590019021,1.0,1.0,1.0,1.0
G06005909005028000001902U2,G06005900019022,060590019022,1.0,1.0,1.0,1.0
G06005909005028000001903U1,G06005900019031,060590019031,0.993889741,0.9947362635,0.9948719315,0.9948503161
G06005909005028000001903U1,G06005900867014,060590867014,0.006110259,0.0052637365,0.0051280685,0.0051496839
G06005909005028000001903U2,G06005900019032,060590019032,0.9728975704,0.9795482535,0.975900536,0.9765186669
G06005909005028000001903U2,G06005900867012,060590867012,0.0271024296,0.0204517465,0.024099464,0.0234813331
G06005909005028000011000U1,G06005900110002,060590110002,1.0,1.0,1.0,1.0
G06005909005028000011000U2,G06005900110004,060590110004,0.476097561,0.472,0.4940828402,0.495601173
G06005909005028000011000U2,G06005900110006,060590110006,0.523902439,0.528,0.5059171598,0.504398827
G06005909005028000011000U3,G06005900110004,060590110004,1.0,1.0,1.0,1.0
G06005909005028000011000U3,G06005900110006,060590110006,0.0,0.0,0.0,0.0
G06005909005028000011000U4,G06005900110001,060590110001,0.5089285714,0.4805194805,0.5647058824,0.5812417437
G06005909005028000011000U4,G06005900110003,060590110003,0.4910714286,0.5194805195,0.4352941176,0.4187582563
G06005909005028000011000U5,G06005900110005,060590110005,1.0,1.0,1.0,1.0
G06005909005028000011000U6,G06005900110001,060590110001,0.0,0.0,0.0,0.0
G06005909005028000011000U6,G06005900110006,060590110006,1.0,1.0,1.0,1.0
G06005909005028000011101U1,G06005900111011,060590111011,1.0,1.0,1.0,1.0
G06005909005028000011101U2,G06005900111011,060590111011,1.0,1.0,1.0,1.0
G06005909005028000011101U3,G06005900111011,060590111011,0.3796561605,0.3561643836,0.2743362832,0.2627118644
G06005909005028000011101U3,G06005900111012,060590111012,0.6203438395,0.6438356164,0.7256637168,0.7372881356
G06005909005028000011101U4,G06005900111012,060590111012,0.9985920293,0.9985883856,0.9986717827,0.998639169
G06005909005028000011101U4,G06005900867014,060590867014,0.0014079707,0.0014116144,0.0013282173,0.001360831
G06005909005028000011102U1,G06005900111021,060590111021,1.0,1.0,1.0,1.0
G06005909005028000011102U2,G06005900111023,060590111023,1.0,1.0,1.0,1.0
G06005909005028000011102U3,G06005900111023,060590111023,0.9712337342,0.9785231086,0.9795756148,0.9796857962
G06005909005028000011102U3,G06005900866013,060590866013,0.0287662658,0.0214768914,0.0204243852,0.0203142038
G06005909005028000011102U4,G06005900111022,060590111022,1.0,1.0,1.0,1.0
G06005909005028000011200U1,G06005900112001,060590112001,0.2171122995,0.1944444444,0.2346666667,0.2328042328
G06005909005028000011200U1,G06005900112002,060590112002,0.7828877005,0.8055555556,0.7653333333,0.7671957672
G06005909005028000011200U2,G06005900112001,060590112001,1.0,1.0,1.0,1.0
G06005909005028000011200U3,G06005900112004,060590112004,1.0,1.0,1.0,1.0
G06005909005028000011200U4,G06005900112003,060590112003,1.0,1.0,1.0,1.0
G06005909005028000011300U1,G06005900113001,060590113001,0.9694167852,0.9723756906,0.9607843137,0.9617391304
G06005909005028000011300U1,G06005900113003,060590113003,0.0305832148,0.0276243094,0.0392156863,0.0382608696
G06005909005028000011300U1,G06005900114034,060590114034,0.0,0.0,0.0,0.0
G06005909005028000011300U2,G06005900016015,060590016015,0.0,0.0,0.0,0.0
G06005909005028000011300U2,G06005900113002,060590113002,1.0,1.0,1.0,1.0
G06005909005028000011300U2,G06005900114011,060590114011,0.0,0.0,0.0,0.0
G06005909005028000011300U3,G06005900113002,060590113002,0.0967993755,0.125984252,0.081803005,0.0823909532
G06005909005028000011300U3,G06005900113003,060590113003,0.9032006245,0.874015748,0.918196995,0.9176090468
G06005909005028000011401U1,G06005900016015,060590016015,0.0,0.0,0.0,0.0
G06005909005028000011401U1,G06005900114011,060590114011,1.0,1.0,1.0,1.0
G06005909005028000011401U2,G06005900114012,060590114012,1.0,1.0,1.0,1.0
G06005909005028000011402U1,G06005900114021,060590114021,1.0,1.0,1.0,1.0
G06005909005028000011402U2,G06005900114022,060590114022,1.0,1.0,1.0,1.0
G06005909005028000011403U1,G06005900114031,060590114031,1.0,1.0,1.0,1.0
G06005909005028000011403U2,G06005900114033,060590114033,1.0,1.0,1.0,1.0
G06005909005028000011403U3,G06005900114032,060590114032,1.0,1.0,1.0,1.0
G06005909005028000011403U4,G06005900114034,060590114034,1.0,1.0,1.0,1.0
G06005909005028000011403U5,G06005900114035,060590114035,1.0,1.0,1.0,1.0
G06005909005028000011502U1,G06005900115022,060590115022,1.0,1.0,1.0,1.0
G06005909005028000011502U2,G06005900115022,060590115022,0.5166889186,0.532967033,0.5299145299,0.5276595745
G06005909005028000011502U2,G06005900115023,060590115023,0.4833110814,0.467032967,0.4700854701,0.4723404255
G06005909005028000011502U3,G06005900115023,060590115023,1.0,1.0,1.0,1.0
G06005909005028000011502U4,G06005900115021,060590115021,1.0,1.0,1.0,1.0
G06005909005028000011503U1,G06005900115032,060590115032,1.0,1.0,1.0,1.0
G06005909005028000011503U2,G06005900016023,060590016023,5.425e-06,4.5068e-06,4.6099e-06,4.5826e-06
G06005909005028000011503U2,G06005900115031,060590115031,0.999994575,0.9999954932,0.9999953901,0.9999954174
G06005909005028000011504U1,G06005900115041,060590115041,0.6833463643,0.7131782946,0.6381766382,0.6364902507
G06005909005028000011504U1,G06005900115044,060590115044,0.3166536357,0.2868217054,0.3618233618,0.3635097493
G06005909005028000011504U2,G06005900115042,060590115042,1.0,1.0,1.0,1.0
G06005909005028000011504U3,G06005900115043,060590115043,1.0,1.0,1.0,1.0
G06005909005028000011504U4,G06005900115044,060590115044,1.0,1.0,1.0,1.0
G06005909005028000011504U5,G06005900115045,060590115045,1.0,1.0,1.0,1.0
G06005909005028000011601U1,G06005900116011,060590116011,1.0,1.0,1.0,1.0
G06005909005028000011601U2,G06005900116012,060590116012,1.0,1.0,1.0,1.0
G06005909005028000011601U3,G06005900116012,060590116012,0.2979683973,0.2926829268,0.2681883024,0.272851296
G06005909005028000011601U3,G06005900116013,060590116013,0.3575265121,0.357710528,0.4853271703,0.490000779
G06005909005028000011601U3,G06005900116016,060590116016,0.3436794582,0.3487804878,0.245363766,0.2360163711
G06005909005028000011601U3,G06005900866013,060590866013,0.0008256324,0.0008260574,0.0011207612,0.0011315539
G06005909005028000011601U4,G06005900116014,060590116014,0.9867329213,0.9868582606,0.9866044524,0.9865842832
G06005909005028000011601U4,G06005900866013,060590866013,0.0132670787,0.0131417394,0.0133955476,0.0134157168
G06005909005028000011601U5,G06005900116015,060590116015,1.0,1.0,1.0,1.0
G06005909005028000011601U6,G06005900116016,060590116016,1.0,1.0,1.0,1.0
G06005909005028000011602U1,G06005900116021,060590116021,1.0,1.0,1.0,1.0
G06005909005028000011602U1,G06005900116022,060590116022,0.0,0.0,0.0,0.0
G06005909005028000011602U2,G06005900116022,060590116022,1.0,1.0,1.0,1.0
G06005909005028000011602U3,G06005900116022,060590116022,0.4305439331,0.4307359307,0.3540983607,0.3454833597
G06005909005028000011602U3,G06005900116023,060590116023,0.5683106658,0.5680574538,0.6434701115,0.6519609485
G06005909005028000011602U3,G06005900865013,060590865013,0.0011454011,0.0012066154,0.0024315279,0.0025556918
G06005909005028000011707U1,G06005900117071,060590117071,1.0,1.0,1.0,1.0
G06005909005028000011707U2,G06005900117072,060590117072,1.0,1.0,1.0,1.0
G06005909005028000011707U3,G06005900117071,060590117071,0.1298468961,0.136305232,0.1348449673,0.1338358363
G06005909005028000011707U3,G06005900117073,060590117073,0.8701531039,0.863694768,0.8651550327,0.8661641637
G06005909005028000011708U1,G06005900117081,060590117081,0.829478458,0.7360406091,0.8498253783,0.8535754824
G06005909005028000011708U1,G06005900117083,060590117083,0.170521542,0.2639593909,0.1501746217,0.1464245176
G06005909005028000011708U2,G06005900117082,060590117082,1.0,1.0,1.0,1.0
G06005909005028000011708U3,G06005900117083,060590117083,1.0,1.0,1.0,1.0
G06005909005028000011711U2,G06005900117112,060590117112,1.0,1.0,1.0,1.0
G06005909005028000011711U3,G06005900117113,060590117113,1.0,1.0,1.0,1.0
G06005909005028000011711U4,G06005900117114,060590117114,1.0,1.0,1.0,1.0
G06005909005028000011711U5,G06005900117115,060590117115,1.0,1.0,1.0,1.0
G06005909005028000011712U2,G06005900117122,060590117122,1.0,1.0,1.0,1.0
G06005909005028000086701U3,G06005900867011,060590867011,1.0,1.0,1.0,1.0
G06005909005028000086801U1,G06005900868011,060590868011,0.0,0.0,0.0,0.0
