bg2010gj,bg2010ge,bg2020gj,bg2020ge,wt_pop,wt_adult,wt_hh,wt_fam,wt_hu,parea
G06008505002003,060855002003,G06008505002003,060855002003,1,1,1,1,1,1
G06008505002004,060855002004,G06008505002004,060855002004,1,1,1,1,1,1
G06008505003001,060855003001,G06008505003001,060855003001,1,1,1,1,1,0.979868666401
G06008505003001,060855003001,G06008505008001,060855008001,0,0,0,0,0,0.020131333599
G06008505003002,060855003002,G06008505003001,060855003001,0.303056707846,0.309805925599,0.306426072331,0.305649310989,0.306884500105,0.496412012716
G06008505003002,060855003002,G06008505003002,060855003002,0.696943292154,0.690194074401,0.693573927669,0.694350689011,0.693115499895,0.503587987284
G06008505004001,060855004001,G06008505004001,060855004001,1,1,1,1,1,1
G06008505004002,060855004002,G06008505004002,060855004002,1,1,1,1,1,1
G06008505005001,060855005001,G06008505005001,060855005001,1,1,1,1,1,1
G06008505005002,060855005002,G06008505005002,060855005002,1,1,1,1,1,1
G06008505005003,060855005003,G06008505005003,060855005003,1,1,1,1,1,1
G06008505005004,060855005004,G06008505005004,060855005004,1,1,1,1,1,1
G06008505005005,060855005005,G06008505005005,060855005005,1,1,1,1,1,1
G06008505006001,060855006001,G06008505006004,060855006004,0.39578713969,0.401848591549,0.411314984709,0.404805914972,0.407329105004,0.540024392467
G06008505006001,060855006001,G06008505006001,060855006001,0.004638870329,0.004477440459,0.00457101434,0.004771855631,0.004538082697,0.007297308342
G06008505006001,060855006001,G06008505006003,060855006003,0.594686425709,0.58833052778,0.579238342018,0.586449556577,0.582901610595,0.442756285933
G06008505006001,060855006001,G06008505003002,060855003002,0.004887564273,0.005343440212,0.004875658933,0.00397267282,0.005231201704,0.009922013259
G06008505006002,060855006002,G06008505006001,060855006001,1,1,1,1,1,1
G06008505006003,060855006003,G06008505006002,060855006002,1,1,1,1,1,1
G06008505008001,060855008001,G06008505008002,060855008002,0.612862547289,0.606683804627,0.590643274854,0.601226993865,0.578694817658,0.334445698798
G06008505008001,060855008001,G06008505008003,060855008003,0.387137452711,0.393316195373,0.409356725146,0.398773006135,0.421305182342,0.654657975208
G06008505008001,060855008001,G06008505008001,060855008001,0,0,0,0,0,0.010896325994
G06008505008002,060855008002,G06008505008001,060855008001,1,1,1,1,1,1
G06008505009011,060855009011,G06008505009011,060855009011,1,1,1,1,1,1
G06008505009012,060855009012,G06008505009012,060855009012,0.54110612855,0.549717057397,0.58141160028,0.592857142857,0.616108171664,0.458264857335
G06008505009012,060855009012,G06008505009013,060855009013,0.45889387145,0.450282942603,0.41858839972,0.407142857143,0.383891828336,0.541735142665
G06008505009021,060855009021,G06008505009021,060855009021,1,1,1,1,1,1
G06008505009022,060855009022,G06008505009022,060855009022,1,1,1,1,1,1
G06008505010001,060855010001,G06008505010001,060855010001,1,1,1,1,1,1
G06008505010002,060855010002,G06008505010002,060855010002,1,1,1,1,1,1
G06008505010003,060855010003,G06008505010003,060855010003,1,1,1,1,1,1
G06008505010004,060855010004,G06008505010004,060855010004,1,1,1,1,1,1
G06008505010005,060855010005,G06008505010005,060855010005,1,1,1,1,1,1
G06008505011011,060855011011,G06008505011011,060855011011,1,1,1,1,1,1
G06008505011012,060855011012,G06008505011012,060855011012,1,1,1,1,1,1
G06008505011021,060855011021,G06008505011021,060855011021,1,1,1,1,1,1
G06008505011022,060855011022,G06008505011022,060855011022,1,1,1,1,1,1
G06008505011023,060855011023,G06008505011023,060855011023,1,1,1,1,1,1
G06008505012001,060855012001,G06008505012001,060855012001,1,1,1,1,1,1
G06008505012002,060855012002,G06008505012002,060855012002,1,1,1,1,1,1
G06008505012003,060855012003,G06008505012003,060855012003,1,1,1,1,1,1
G06008505012004,060855012004,G06008505012004,060855012004,1,1,1,1,1,1
G06008505013001,060855013001,G06008505013003,060855013003,1,1,1,1,1,1
G06008505013002,060855013002,G06008505013003,060855013003,1,1,1,1,1,1
G06008505013003,060855013003,G06008505013001,060855013001,1,1,1,1,1,1
G06008505013004,060855013004,G06008505013002,060855013002,1,1,1,1,1,1
G06008505014011,060855014011,G06008505014011,060855014011,1,1,1,1,1,1
G06008505014012,060855014012,G06008505014012,060855014012,1,1,1,1,1,1
G06008505014021,060855014021,G06008505014021,060855014021,1,1,1,1,1,0.991797024037
G06008505014021,060855014021,G06008505036021,060855036021,0,0,0,0,0,0.008202975963
G06008505014022,060855014022,G06008505014022,060855014022,1,1,1,1,1,1
G06008505015011,060855015011,G06008505015011,060855015011,1,1,1,1,1,0.999498767501
G06008505015011,060855015011,G06008505036023,060855036023,0,0,0,0,0,5.01232499e-4
G06008505015012,060855015012,G06008505015012,060855015012,1,1,1,1,1,1
G06008505015021,060855015021,G06008505015021,060855015021,1,1,1,1,1,1
G06008505015022,060855015022,G06008505015022,060855015022,0.498721720045,0.474533280568,0.460670135465,0.476082429085,0.461087625159,0.337732366988
G06008505015022,060855015022,G06008505015023,060855015023,0.501278279955,0.525466719432,0.539329864535,0.523917570915,0.538912374841,0.662267633012
G06008505016001,060855016001,G06008505016021,060855016021,0.999024039687,0.999157074912,0.998866140187,0.998746990695,0.998920565458,0.997924474479
G06008505016001,060855016001,G06008505016022,060855016022,9.75960313e-4,8.42925088e-4,0.001133859813,0.001253009305,0.001079434542,0.002075525521
G06008505016002,060855016002,G06008505016022,060855016022,1,1,1,1,1,0.993628829214
G06008505016002,060855016002,G06008505016021,060855016021,0,0,0,0,0,0.006371170786
G06008505016003,060855016003,G06008505016023,060855016023,1,1,1,1,1,1
G06008505016004,060855016004,G06008505016012,060855016012,1,1,1,1,1,1
G06008505016005,060855016005,G06008505016011,060855016011,1,1,1,1,1,1
G06008505017001,060855017001,G06008505017001,060855017001,1,1,1,1,1,1
G06008505017002,060855017002,G06008505017002,060855017002,1,1,1,1,1,1
G06008505017003,060855017003,G06008505017003,060855017003,1,1,1,1,1,1
G06008505017004,060855017004,G06008505017004,060855017004,1,1,1,1,1,1
G06008505018001,060855018001,G06008505018001,060855018001,0.927714131768,0.927846787622,0.952592473286,0.952303203215,0.951249117053,0.738138552621
G06008505018001,060855018001,G06008505018002,060855018002,0.04954136482,0.044639984865,0.034002700977,0.036626686084,0.035963159162,0.025114985941
G06008505018001,060855018001,G06008505019022,060855019022,0.022744503412,0.027513227513,0.013404825737,0.011070110701,0.012787723785,0.234458607039
G06008505018001,060855018001,G06008505018004,060855018004,0,0,0,0,0,0.0022878544
G06008505018002,060855018002,G06008505018001,060855018001,0.017106634293,0.016681401755,0.014814767074,0.017192788064,0.014953534094,0.038169631214
G06008505018002,060855018002,G06008505018002,060855018002,0.982893365707,0.983318598245,0.985185232926,0.982807211936,0.985046465906,0.959616086798
G06008505018002,060855018002,G06008505017004,060855017004,0,0,0,0,0,0.002214281988
G06008505018003,060855018003,G06008505018003,060855018003,1,1,1,1,1,1
G06008505018004,060855018004,G06008505018004,060855018004,1,1,1,1,1,1
G06008505019001,060855019001,G06008505019011,060855019011,0.718042366691,0.718403547672,0.697916666667,0.729299363057,0.661157024793,0.504910821376
G06008505019001,060855019001,G06008505019021,060855019021,0.281957633309,0.281596452328,0.302083333333,0.270700636943,0.338842975207,0.495089178624
G06008505019002,060855019002,G06008505019022,060855019022,0.993903620977,0.993554772622,0.993309778599,0.994699648538,0.993533801166,0.993578523668
G06008505019002,060855019002,G06008505023022,060855023022,0.006096379023,0.006445227378,0.006690221401,0.005300351462,0.006466198834,0.006421476332
G06008505020011,060855020011,G06008505020011,060855020011,1,1,1,1,1,1
G06008505020012,060855020012,G06008505020012,060855020012,1,1,1,1,1,1
G06008505020013,060855020013,G06008505020013,060855020013,1,1,1,1,1,1
G06008505020014,060855020014,G06008505020014,060855020014,1,1,1,1,1,1
G06008505020021,060855020021,G06008505020021,060855020021,1,1,1,1,1,1
G06008505020022,060855020022,G06008505020022,060855020022,1,1,1,1,1,0.998351434141
G06008505020022,060855020022,G06008505020023,060855020023,0,0,0,0,0,0.001648565859
G06008505020023,060855020023,G06008505020023,060855020023,1,1,1,1,1,1
G06008505021011,060855021011,G06008505021011,060855021011,1,1,1,1,1,1
G06008505021012,060855021012,G06008505021012,060855021012,1,1,1,1,1,1
G06008505021013,060855021013,G06008505021013,060855021013,1,1,1,1,1,0.990112488595
G06008505021013,060855021013,G06008505026042,060855026042,0,0,0,0,0,0.009887511405
G06008505021021,060855021021,G06008505021031,060855021031,1,1,1,1,1,1
G06008505021022,060855021022,G06008505021032,060855021032,1,1,1,1,1,1
G06008505021023,060855021023,G06008505021041,060855021041,1,1,1,1,1,1
G06008505021024,060855021024,G06008505021042,060855021042,1,1,1,1,1,1
G06008505022011,060855022011,G06008505022031,060855022031,0.505289139633,0.544587308171,0.567411679885,0.474662162162,0.579122340426,0.509662409709
G06008505022011,060855022011,G06008505022032,060855022032,0.494710860367,0.455412691829,0.432588320115,0.525337837838,0.420877659574,0.490337590291
G06008505022012,060855022012,G06008505022042,060855022042,0.276869158879,0.265186915888,0.252533125487,0.297843665768,0.260542168675,0.458125594528
G06008505022012,060855022012,G06008505022041,060855022041,0.723130841121,0.734813084112,0.747466874513,0.702156334232,0.739457831325,0.541874405472
G06008505022021,060855022021,G06008505022021,060855022021,1,1,1,1,1,0.985308639381
G06008505022021,060855022021,G06008505026031,060855026031,0,0,0,0,0,0.014691360619
G06008505022022,060855022022,G06008505022022,060855022022,1,1,1,1,1,1
G06008505022023,060855022023,G06008505022023,060855022023,1,1,1,1,1,1
G06008505023011,060855023011,G06008505023011,060855023011,1,1,1,1,1,1
G06008505023012,060855023012,G06008505023012,060855023012,1,1,1,1,1,1
G06008505023021,060855023021,G06008505023021,060855023021,1,1,1,1,1,1
G06008505023022,060855023022,G06008505023022,060855023022,1,1,1,1,1,1
G06008505024001,060855024001,G06008505024001,060855024001,1,1,1,1,1,1
G06008505024002,060855024002,G06008505024002,060855024002,1,1,1,1,1,1
G06008505024003,060855024003,G06008505024003,060855024003,1,1,1,1,1,1
G06008505024004,060855024004,G06008505024004,060855024004,1,1,1,1,1,1
G06008505024005,060855024005,G06008505024005,060855024005,1,1,1,1,1,1
G06008505024006,060855024006,G06008505024006,060855024006,1,1,1,1,1,1
G06008505024007,060855024007,G06008505024007,060855024007,1,1,1,1,1,1
G06008505025001,060855025001,G06008505025001,060855025001,1,1,1,1,1,1
G06008505025002,060855025002,G06008505025002,060855025002,1,1,1,1,1,1
G06008505025003,060855025003,G06008505025003,060855025003,1,1,1,1,1,1
G06008505025004,060855025004,G06008505025004,060855025004,1,1,1,1,1,1
G06008505025005,060855025005,G06008505025005,060855025005,1,1,1,1,1,1
G06008505025006,060855025006,G06008505025006,060855025006,1,1,1,1,1,1
G06008505026011,060855026011,G06008505026011,060855026011,1,1,1,1,1,1
G06008505026012,060855026012,G06008505026012,060855026012,1,1,1,1,1,1
G06008505026013,060855026013,G06008505026013,060855026013,1,1,1,1,1,1
G06008505026031,060855026031,G06008505026031,060855026031,1,1,1,1,1,1
G06008505026032,060855026032,G06008505026032,060855026032,1,1,1,1,1,1
G06008505026033,060855026033,G06008505026033,060855026033,1,1,1,1,1,1
G06008505026041,060855026041,G06008505026042,060855026042,0.391487371375,0.393623188406,0.376842105263,0.368421052632,0.397849462366,0.742569938042
G06008505026041,060855026041,G06008505026041,060855026041,0.608512628625,0.606376811594,0.623157894737,0.631578947368,0.602150537634,0.257430061958
G06008505026042,060855026042,G06008505026043,060855026043,1,1,1,1,1,0.9809644484
G06008505026042,060855026042,G06008505065023,060855065023,0,0,0,0,0,0.0190355516
G06008505026043,060855026043,G06008505026043,060855026043,1,1,1,1,1,1
G06008505027011,060855027011,G06008505027011,060855027011,1,1,1,1,1,1
G06008505027012,060855027012,G06008505027012,060855027012,1,1,1,1,1,1
G06008505027013,060855027013,G06008505027013,060855027013,1,1,1,1,1,1
G06008505027021,060855027021,G06008505027031,060855027031,0.496467218866,0.515951461351,0.500009559407,0.484277114927,0.493452384404,0.478181636151
G06008505027021,060855027021,G06008505027032,060855027032,0.503532781134,0.484048538649,0.499990440593,0.515722885073,0.506547615596,0.507155984735
G06008505027021,060855027021,G06008505068012,060855068012,0,0,0,0,0,0.014662379115
G06008505027022,060855027022,G06008505027033,060855027033,1,1,1,1,1,1
G06008505027023,060855027023,G06008505027042,060855027042,1,1,1,1,1,1
G06008505027024,060855027024,G06008505027043,060855027043,1,1,1,1,1,0.999928724461
G06008505027024,060855027024,G06008505027041,060855027041,0,0,0,0,0,7.1275539e-5
G06008505027025,060855027025,G06008505027041,060855027041,1,1,1,1,1,1
G06008505028001,060855028001,G06008505028001,060855028001,1,1,1,1,1,1
G06008505028002,060855028002,G06008505028002,060855028002,1,1,1,1,1,1
G06008505028003,060855028003,G06008505028003,060855028003,1,1,1,1,1,1
G06008505029011,060855029011,G06008505029011,060855029011,1,1,1,1,1,1
G06008505029012,060855029012,G06008505029012,060855029012,1,1,1,1,1,1
G06008505029013,060855029013,G06008505029013,060855029013,1,1,1,1,1,1
G06008505029014,060855029014,G06008505029014,060855029014,1,1,1,1,1,1
G06008505029021,060855029021,G06008505029021,060855029021,1,1,1,1,1,1
G06008505029022,060855029022,G06008505029022,060855029022,1,1,1,1,1,1
G06008505029023,060855029023,G06008505029023,060855029023,1,1,1,1,1,1
G06008505029031,060855029031,G06008505029031,060855029031,1,1,1,1,1,1
G06008505029032,060855029032,G06008505029032,060855029032,1,1,1,1,1,1
G06008505029033,060855029033,G06008505029033,060855029033,1,1,1,1,1,1
G06008505029061,060855029061,G06008505029061,060855029061,1,1,1,1,1,1
G06008505029062,060855029062,G06008505029062,060855029062,1,1,1,1,1,1
G06008505029063,060855029063,G06008505029063,060855029063,1,1,1,1,1,1
G06008505029071,060855029071,G06008505029071,060855029071,1,1,1,1,1,1
G06008505029072,060855029072,G06008505029072,060855029072,1,1,1,1,1,1
G06008505029081,060855029081,G06008505029081,060855029081,1,1,1,1,1,0.999550238806
G06008505029081,060855029081,G06008505028002,060855028002,0,0,0,0,0,4.49761194e-4
G06008505029082,060855029082,G06008505029082,060855029082,1,1,1,1,1,1
G06008505029083,060855029083,G06008505029083,060855029083,1,1,1,1,1,1
G06008505029091,060855029091,G06008505029091,060855029091,0.995517475333,0.995980089535,0.996504091625,0.996116118411,0.996431326112,0.995597921241
G06008505029091,060855029091,G06008505029104,060855029104,0.004482524667,0.004019910465,0.003495908375,0.003883881589,0.003568673888,0.004402078759
G06008505029092,060855029092,G06008505029092,060855029092,1,1,1,1,1,1
G06008505029093,060855029093,G06008505029093,060855029093,1,1,1,1,1,1
G06008505029094,060855029094,G06008505029094,060855029094,1,1,1,1,1,1
G06008505029101,060855029101,G06008505029101,060855029101,0.997211337185,0.996856802624,0.997332623288,0.997085102304,0.997277875334,0.987119378706
G06008505029101,060855029101,G06008505029103,060855029103,0.002788662815,0.003143197376,0.002667376712,0.002914897696,0.002722124666,0.012880621294
G06008505029102,060855029102,G06008505029102,060855029102,1,1,1,1,1,1
G06008505029103,060855029103,G06008505029103,060855029103,1,1,1,1,1,1
G06008505029104,060855029104,G06008505029104,060855029104,1,1,1,1,1,1
G06008505030011,060855030011,G06008505030011,060855030011,1,1,1,1,1,0.98951247886
G06008505030011,060855030011,G06008505030012,060855030012,0,0,0,0,0,0.01048752114
G06008505030012,060855030012,G06008505030012,060855030012,1,1,1,1,1,1
G06008505030013,060855030013,G06008505030013,060855030013,1,1,1,1,1,1
G06008505030021,060855030021,G06008505030012,060855030012,0,0,0,0,0,0.014005915177
G06008505030021,060855030021,G06008505030021,060855030021,1,1,1,1,1,0.985994084823
G06008505030022,060855030022,G06008505030022,060855030022,1,1,1,1,1,1
G06008505030031,060855030031,G06008505030031,060855030031,0.006930693069,0.008793969849,0.005555555556,0.003546099291,0.005494505495,0.117758352734
G06008505030031,060855030031,G06008505030033,060855030033,0.993069306931,0.991206030151,0.994444444444,0.996453900709,0.994505494505,0.882241647266
G06008505030032,060855030032,G06008505030031,060855030031,1,1,1,1,1,1
G06008505030033,060855030033,G06008505030032,060855030032,1,1,1,1,1,1
G06008505030034,060855030034,G06008505030033,060855030033,1,1,1,1,1,1
G06008505031051,060855031051,G06008505031051,060855031051,0.998821567358,0.998614091747,0.997994860786,0.998517109077,0.997995129824,0.999634762425
G06008505031051,060855031051,G06008505031171,060855031171,0.001178432642,0.001385908253,0.002005139214,0.001482890923,0.002004870176,3.65237575e-4
G06008505031081,060855031081,G06008505031241,060855031241,1,1,1,1,1,0.989111031774
G06008505031081,060855031081,G06008505031272,060855031272,0,0,0,0,0,0.010888968226
G06008505031082,060855031082,G06008505031251,060855031251,0.715549799277,0.717736580088,0.729761233202,0.712968477637,0.730585806867,0.492750981814
G06008505031082,060855031082,G06008505031252,060855031252,0.284450200723,0.282263419912,0.270238766798,0.287031522363,0.269414193133,0.507249018186
G06008505031083,060855031083,G06008505031242,060855031242,1,1,1,1,1,1
G06008505031084,060855031084,G06008505031243,060855031243,0.999784029035,0.999862518094,0.999866500567,0.999841319536,0.999867832232,0.996034340741
G06008505031084,060855031084,G06008505031251,060855031251,2.15970965e-4,1.37481906e-4,1.33499433e-4,1.58680464e-4,1.32167768e-4,0.003965659259
G06008505031101,060855031101,G06008505015011,060855015011,0,0,0,0,0,0.007989218001
G06008505031101,060855031101,G06008505031101,060855031101,1,1,1,1,1,0.991862833517
G06008505031101,060855031101,G06008505036023,060855036023,0,0,0,0,0,1.47948482e-4
G06008505031102,060855031102,G06008505031102,060855031102,1,1,1,1,1,1
G06008505031103,060855031103,G06008505031103,060855031103,1,1,1,1,1,1
G06008505031111,060855031111,G06008505031111,060855031111,1,1,1,1,1,1
G06008505031112,060855031112,G06008505031112,060855031112,1,1,1,1,1,1
G06008505031113,060855031113,G06008505031113,060855031113,1,1,1,1,1,1
G06008505031121,060855031121,G06008505031122,060855031122,0.523792357606,0.507179249653,0.447272727273,0.521588946459,0.445501730104,0.511671468209
