"GEO_ID","NAME","B19013_001M","B19013_001MA","B19013_001E","B19013_001EA",
"1400000US06001451506","Census Tract 4515.06, Alameda County, California","14277","null","79271","null",
"1400000US06001451601","Census Tract 4516.01, Alameda County, California","15402","null","101845","null",
"1400000US06001451602","Census Tract 4516.02, Alameda County, California","17828","null","77446","null",
"1400000US06001451701","Census Tract 4517.01, Alameda County, California","14595","null","80611","null",
"1400000US06001451703","Census Tract 4517.03, Alameda County, California","20760","null","120750","null",
"1400000US06001451704","Census Tract 4517.04, Alameda County, California","8662","null","104647","null",
"1400000US06001981900","Census Tract 9819, Alameda County, California","25577","null","40000","null",
"1400000US06001982000","Census Tract 9820, Alameda County, California","189266","null","71250","null",
"1400000US06001983200","Census Tract 9832, Alameda County, California","101550","null","140694","null",
"1400000US06001990000","Census Tract 9900, Alameda County, California","**","**","-","-",
"1400000US06003010000","Census Tract 100, Alpine County, California","16309","null","63478","null",
"1400000US06005000101","Census Tract 1.01, Amador County, California","11253","null","54180","null",
"1400000US06005000102","Census Tract 1.02, Amador County, California","16286","null","55726","null",
"1400000US06005000200","Census Tract 2, Amador County, California","11556","null","52347","null",
"1400000US06005000301","Census Tract 3.01, Amador County, California","12256","null","63052","null",
"1400000US06005000303","Census Tract 3.03, Amador County, California","8131","null","63750","null",
"1400000US06005000304","Census Tract 3.04, Amador County, California","8936","null","48380","null",
"1400000US06005000401","Census Tract 4.01, Amador County, California","6628","null","44895","null",
"1400000US06005000402","Census Tract 4.02, Amador County, California","9728","null","59278","null",
"1400000US06005000500","Census Tract 5, Amador County, California","9452","null","52865","null",
"1400000US06007000102","Census Tract 1.02, Butte County, California","10672","null","52045","null",
"1400000US06007000103","Census Tract 1.03, Butte County, California","12700","null","64349","null",
"1400000US06007000104","Census Tract 1.04, Butte County, California","9477","null","55625","null",
"1400000US06007000201","Census Tract 2.01, Butte County, California","4705","null","41970","null",
"1400000US06007000202","Census Tract 2.02, Butte County, California","6345","null","33862","null",
"1400000US06007000300","Census Tract 3, Butte County, California","4501","null","34664","null",
"1400000US06007000401","Census Tract 4.01, Butte County, California","20645","null","48836","null",
"1400000US06007000402","Census Tract 4.02, Butte County, California","7094","null","65204","null",
"1400000US06007000501","Census Tract 5.01, Butte County, California","16318","null","59509","null",
"1400000US06007000502","Census Tract 5.02, Butte County, California","5680","null","25703","null",
"1400000US06007000601","Census Tract 6.01, Butte County, California","19035","null","64318","null",
"1400000US06007000603","Census Tract 6.03, Butte County, California","7820","null","21159","null",
"1400000US06007000604","Census Tract 6.04, Butte County, California","5458","null","19010","null",
"1400000US06007000700","Census Tract 7, Butte County, California","9107","null","35679","null",
"1400000US06007000800","Census Tract 8, Butte County, California","5293","null","60350","null",
"1400000US06007000901","Census Tract 9.01, Butte County, California","14100","null","73750","null",
"1400000US06007000903","Census Tract 9.03, Butte County, California","3957","null","40420","null",
"1400000US06007000904","Census Tract 9.04, Butte County, California","3984","null","52173","null",
"1400000US06007001000","Census Tract 10, Butte County, California","8242","null","30136","null",
"1400000US06007001100","Census Tract 11, Butte County, California","2150","null","33741","null",
"1400000US06007001200","Census Tract 12, Butte County, California","6947","null","35497","null",
"1400000US06007001300","Census Tract 13, Butte County, California","6050","null","28125","null",
"1400000US06007001400","Census Tract 14, Butte County, California","7055","null","70956","null",
"1400000US06007001500","Census Tract 15, Butte County, California","6124","null","64093","null",
"1400000US06007001600","Census Tract 16, Butte County, California","11548","null","77331","null",
"1400000US06007001702","Census Tract 17.02, Butte County, California","9451","null","45288","null",
"1400000US06007001703","Census Tract 17.03, Butte County, California","7375","null","45905","null",
"1400000US06007001704","Census Tract 17.04, Butte County, California","4728","null","33713","null",
"1400000US06007001800","Census Tract 18, Butte County, California","7018","null","37909","null",
"1400000US06007001900","Census Tract 19, Butte County, California","6797","null","41316","null",
"1400000US06007002000","Census Tract 20, Butte County, California","4886","null","43361","null",
"1400000US06007002100","Census Tract 21, Butte County, California","6268","null","42879","null",
"1400000US06007002200","Census Tract 22, Butte County, California","7223","null","50487","null",
"1400000US06007002300","Census Tract 23, Butte County, California","9583","null","35685","null",
"1400000US06007002400","Census Tract 24, Butte County, California","4762","null","37747","null",
"1400000US06007002500","Census Tract 25, Butte County, California","7025","null","36325","null",
"1400000US06007002601","Census Tract 26.01, Butte County, California","10167","null","58207","null",
"1400000US06007002602","Census Tract 26.02, Butte County, California","4627","null","51080","null",
"1400000US06007002700","Census Tract 27, Butte County, California","7395","null","50801","null",
"1400000US06007002800","Census Tract 28, Butte County, California","2976","null","25902","null",
"1400000US06007002900","Census Tract 29, Butte County, California","11086","null","40417","null",
"1400000US06007003001","Census Tract 30.01, Butte County, California","8729","null","27159","null",
"1400000US06007003002","Census Tract 30.02, Butte County, California","6727","null","29261","null",
"1400000US06007003100","Census Tract 31, Butte County, California","6005","null","49028","null",
"1400000US06007003200","Census Tract 32, Butte County, California","4844","null","40781","null",
"1400000US06007003300","Census Tract 33, Butte County, California","4530","null","49238","null",
"1400000US06007003400","Census Tract 34, Butte County, California","2533","null","36875","null",
"1400000US06007003501","Census Tract 35.01, Butte County, California","9544","null","42580","null",
"1400000US06007003502","Census Tract 35.02, Butte County, California","4060","null","36634","null",
"1400000US06007003600","Census Tract 36, Butte County, California","13356","null","49469","null",
"1400000US06007003700","Census Tract 37, Butte County, California","8629","null","35078","null",
"1400000US06009000120","Census Tract 1.20, Calaveras County, California","18091","null","66818","null",
"1400000US06009000121","Census Tract 1.21, Calaveras County, California","7305","null","41518","null",
"1400000US06009000122","Census Tract 1.22, Calaveras County, California","6232","null","44477","null",
"1400000US06009000210","Census Tract 2.10, Calaveras County, California","10440","null","69114","null",
"1400000US06009000220","Census Tract 2.20, Calaveras County, California","13880","null","69788","null",
"1400000US06009000300","Census Tract 3, Calaveras County, California","7500","null","51092","null",
"1400000US06009000400","Census Tract 4, Calaveras County, California","5909","null","37530","null",
"1400000US06009000501","Census Tract 5.01, Calaveras County, California","13458","null","70921","null",
"1400000US06009000503","Census Tract 5.03, Calaveras County, California","15920","null","50339","null",
"1400000US06009000504","Census Tract 5.04, Calaveras County, California","11410","null","36649","null",
"1400000US06011000100","Census Tract 1, Colusa County, California","11717","null","47169","null",
"1400000US06011000200","Census Tract 2, Colusa County, California","8235","null","56555","null",
"1400000US06011000300","Census Tract 3, Colusa County, California","7951","null","46281","null",
